"","very","how","much","all","most","about","really","rather","quite","right","almost","actually","indeed","simply","especially","clearly","nearly","exactly","little","highly","fully","slightly","hardly","completely","relatively","largely","entirely","extremely","fairly","totally","absolutely","partly","widely","pretty","somewhat","perfectly","mostly","essentially","precisely","greatly","approximately","purely","sufficiently","roughly","barely","wholly","thoroughly","strictly","substantially","broadly","differently","fucking","positively","utterly","partially","half","terribly","dead","technically","vaguely","halfway","fundamentally","enormously","distinctly","incredibly"
"human",0,0.0478771091129944,0,1.21787932671966,0,1.88804370812465,0,0,0,0,0.267203934713075,0,0.321043876946115,0,0,0,0,0,0,0,1.4155450506015,0,0.0633456231749632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878019467010973,0,0,0,1.71810392200659,0,0,0.513331355535703,0.702180607149013,0.318387212109607,0,0,0,0,0,0,0.235297449175902,0,1.85049857402106,0,1.81027778758261,0,1.63273847888313,1.51137460704107,0.61886190410909,0,2.12488616486803,0
"simple",0.27957120889212,0,0,0,0,0,2.01128251855153,0.624648997830888,0.759708266266085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49874945626881,0,0,0,1.4974182887638,0,0,0,0,0.500592600164319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584065147940396,0,0,0,0,0,0,0.356254640924235
"recent",0,0,0,0,1.6130413891016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"wide",0.71855355355889,0.576780372286957,0,0,0,0,0,0.917190634300163,0.0973969124754815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775902112700796,0,0,1.20923638009242,1.68634039322946,0,0,0,0,0.0830838498126964,0,0,0,0,0,0,0,0,1.92169061737535,0,1.51532331852524,0,0,0,0,0,0,0,0,0,0,0.85288942816648,0,0,0,0.949219845652271,0,0,1.80969437651457,0,1.32634692777769
"various",0,1.51530732179551,0,0,0,2.86130119323291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282333152769621,0,0,0,0,0,0,0,0,0,0,0,0.961659491192611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"due",0,0,0.0478342779932796,0.629316711670174,0,0,0,0,0,0,0,0.772054914622549,0.827091565115669,1.97603866008635,0.626463748305961,0.408586566913139,0,0.905366163672616,0,0,0,1.20789496857342,0,0,0,4.45372860779013,1.69851800459816,0,0,0,0,4.78210874004073,0,0,0,0,2.68302316994582,1.80211380134973,2.47659009279607,0.914599006470934,0,1.03783788204906,0,0,0,1.0006414849469,0,0,0.895512677929823,0,3.13171303630692,0,0,0,3.59843391406802,0.782369803517862,0,0.778909540207763,0,0,0,0.00444806230826297,0,0,0
"hard",0.539754718576355,1.03021535720496,0,0,0,0,1.08360710104173,0.135984398909464,0,0,0,0,0,0,0.265773600731345,0,0,0,0.398551568927626,0,0,0,0,0,0,0,0,0.666159459357453,0,0,0,0,0,0.639959280330933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48576494039927,0,0,0,0,0.870150005552266,0,0,0,0,0,0,0,0.793311440945377
"royal",0,0,0,0.271359486976664,0,1.9419181153724,0,0,0,3.96813015619022,0.654405427757506,0,0.498944959365835,0,0,0,0,0,0.647508095898397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841275735240001,0,0,0,0,0,1.14999285503107,0
"fine",0.84651254169765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11335400777566,0,0.213570681643418,0.811988989612494,0,0,0,0,3.10370479373053,0.444044674684036,0,0.841813945559863,0,0,0,0.0502934215244985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"natural",0,0,0,1.30599137796213,0,0.512821391852302,0,0,0.533381527236998,0,0,0,0,0.978035313849366,0,1.88632673593001,0.104629535405481,0,0,0,0,0,0,1.12049361230288,0,0,0.820848447458278,0,0,0.981848344144877,0,0,0,0,0,2.14048841092903,0,0,0,0,0,1.63167135252995,0,0,0,0.842092945175711,0,0,0,0,0,0,0,0.275293131464097,0,0,0,0,0,0,0,0,0,0,0
"wrong",0,0.404320679702854,0.254848765966648,0.501986510301948,0,0,0,0,0,0,0,0.274611852630574,0.475723358677121,2.08045208815754,0,2.04362591042169,0,0.860273946657757,0,0,0,0.905157247200188,0,2.04473450008971,0,0,1.27815808343489,0,0,2.04368323414424,1.12774540306467,0.291069336460337,0,0,0,0,0,0.00270020793056633,2.24989733617522,0,0,0,0,0,0,1.17775925797246,0,0,0,0,0,0,0.0385616377380881,2.38260713629,0.536088513037265,0,3.91755791227213,3.86792671860384,0.807248612157434,0,0,3.42953407870713,0,0,0
"final",0,0,0,1.46884676155212,0,1.44964594228714,0,0,0,0.906504445711075,1.74829937972929,0,0.359359503766344,0,0,0,1.81527822120788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989534962351677,0,0,0,0,0,0,0.761982938885334,0,0,0,0,0.884913575183635,0,0,0,0,0,1.37252886064271,0,0,0.912276400340697,2.64419503786372,0.310093079337328,0,0.981878811929223,0,0.394810943685889,0,0,0,0,0,0,0
"following",0,0,0,0.473137283337358,0,1.7065402409257,0,0,0,1.73169392196637,0,1.96243711075695,1.55536154914347,3.24295828043946,2.15914824157347,0.916681828735214,0,1.46509679093272,0,0,0,0.603903863165875,0,0,0,1.1231807656042,0,0,0,0,0,0.666617440084537,0,0,0.0982673484738017,0,0.409917272057521,1.900258908136,2.58730287266779,0.00297105291465143,3.40130166398062,0,0,2.95022834745686,0,0,0.695304892293575,3.07986834411908,1.55075544433938,1.99532491091881,2.53597046453935,0,0.246797945994572,0,0.195067001057686,1.74808488579495,0,2.65046353830718,0,1.46296843370852,0,0,0,0,0
"present",0,0,0.300746364000013,1.25420678469888,0,0,0,0,0,0.460009551883905,0,3.05897943868854,2.55525236467934,2.01289501587979,0,2.81489536983929,0,0,0.553815970513133,0,1.54542523256798,0,1.23896354432784,0,0,0.0456561269167402,0,0,1.61554594515794,0,0,0,0.304003369497345,0,0,0,0.015677375414839,0.297470418557453,0.239190285478787,0,0,0,0,0,1.29096032368198,1.62109825662259,0,0,0.498308018911471,0,0,0,0.290402812517394,0,0.923399256693997,0,0,0,0,0.479638822829864,0,0,0,0.815591073118843,0
"nice",0.981170680685345,0,0,0,0,0,1.38443971926071,0.165323248401573,0.150569432733703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286398130943166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"modern",0,0,0,0.523779177475698,0.736792417451304,0.497074300033463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237564941219621,0,0,0,0,0,0,0,0,0,0,0,0,0.555689492902093,0,0,0,0,0,0,0,0.0241840135515693,4.54801380225397,0,0,0,0,0,0,0.0831263987606181,0,0,0,0,0,0,0.573168587840793,0,0,2.56053639027463,0
"close",0.816137332367762,0.657131705037489,0,0,0,0,0,0,0.389489702841261,0,0,0,0,0.92897796062605,0,0,0,0,0,0,0,0,0,0,0.335150827915298,0,0,0.0493450272535944,1.0706097722302,0,0,0,0,1.08120944632922,0,0,0,0,0,0,0,0,1.35748242198472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777376303663936
"current",0,0,0,0.902822104709434,1.00941523754624,1.24256163647412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"legal",0,0,0,0.864031854396854,0,0.84194204168252,0,0,0,0.533558521892762,0,0,2.29485500871022,0,0,0,0,0,0,0,0.0617071607007045,0,0,1.268179729897,0,0,0.712549884839483,0,0,0.556093813237302,0,0,0,0,0,3.31374402469695,0,0,0,0,0,2.05246713125067,0,0,5.43744025431686,0,0,1.83796763839852,0,0,0,0,0,0,0,3.02196353747872,0,0,1.91009025004917,0,0,0,0,0,0
"red",0,0,0.302755595615209,0,0,0.294327940800064,0,0,0,0,0,0,0,3.43405265457069,0,0,0,0,3.28081037769408,0,0,0.3913845207027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210828009461268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10241539703871,0,1.63580020742716,0,0,0,0,0,0.322602228811145,0
"happy",0.867370409678875,0,0,0,0,0,0.569935481162876,0,1.01394388518564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101528616110567,0,0,0.350838890900004,0.398581294711826,0,0,0,0,0,0.318411562526453,0,1.73800679153457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245560912505381,0,0,0,0,0,0,0,0
"concerned",0.121767779591124,0,0.88782451769787,0.876018798146037,0,0,0.140367287105176,0,0,0,0,0,0,0,1.23353614366889,0.486051142295756,0,0,1.13700636323048,0,0,0.626646555953458,0,0,0,1.41643346070458,0,0.693445307055086,0,0,0,0,0,0,1.252534944948,0,1.11440382668873,1.00653631652584,0,2.29025199250295,0,0,0.21300396329208,0,0,0.129091096947522,0,0,0,0.90825044024831,0,0,0,0,0,0,1.76784290290193,0,0,0.295825925446485,0,1.10050651095693,0,0,0
"individual",0,0.660741375059001,0.151494367140154,0.641570813044911,0,2.16520140560041,0,0,0,1.69151761690474,0,0,0.0421878387766929,0,0,0,0,0,0.219471136457016,1.13761244142592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375972059906649,0,0,0,1.59644238300087,0,0,0,0.465545135553549,0,0.887091188992145,0,0,0,0,0,0,0,0,0,0.230002618285149,0,0,0,0,0,1.78026545692175,0
"normal",0,0,0,0.0543251424771077,0,0.028659471794122,0,0,1.26662687078737,0,1.31510936492611,0,0,0,0,0,1.77442789287526,0.569116600125001,0,0,0,0,0.605155380279862,1.70970297645977,1.00918074500208,0,1.1381920799649,0,1.44284156125104,1.1335448738352,0.650944784496854,0,0,0.890840123313704,1.01270515006178,3.6706552989849,0.689172342194613,2.10374349363704,0,0,3.04072550118923,0,0,0.903827022082102,0,0.170039487141771,0,0,0.217105324027905,0,0.931471875199741,0,0.0705872695201991,0.45574405193143,0,1.05580483867856,0,0,0,0.484490120730912,2.27566064648104,0,0,0,0
"previous",0,0,0,2.00277195837361,0,0.712581978950246,0,0,0,0,0,0,0,0,0,0,0,0,0.0154943206221722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"serious",0.377091883722143,0.289993788926703,0,0,0.412174670728082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212365117808961,0,0,0,0,0,0,0,0,0.257356419339147,0,0,0,0,0,1.14075568395202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307122157384315,2.49519916860019,0,0,1.06490356465724,0,0,0,0
"significant",0,0,0,0,1.16795276061084,0,0,0,0,0,0,0,0,0,0.581900930296506,0,0,0,0,1.37010782486934,0,0,0,0,0,0,0,0,0.132455126295412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750880676395484,0,0
"prime",0,0,0,0.710671716848262,0,1.21723751925221,0,0,0,0.969104661959237,0.172067212022417,0,1.13026534923036,0,0,0,0,1.22565652049294,0,0,0,0,0.514537657263779,0.0202829582784231,3.24790730272129,1.10967366538121,0,0,0,0,0,0,0,0,0,0,0.897585173475025,0,0,0,0.00499179572631183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547278930049937,0,0,0,0,0,0,0
"industrial",0,0,0.0654888447085414,1.19707584969968,0.133678918064267,1.79858371965983,0,0,0,0,0.252722424836522,0,0,0,0.365404970829923,0,0,0,0.0532714340632985,0,0,0,0,0,0,1.19324672438402,0,0,0,0,0,0,0,0,0,0,0.89187985572869,0.609029917060322,0,0,0,1.53109552940904,0,0,0,0,0,0.247296219384994,0,0,0,0,0,0,0,0,0,0,0,1.64442937586433,0,0,0,0.534255794375949,0
"sorry",0.716912081294949,0,0,0,0,0,1.67766007474792,0.0111230447836413,0,0,0.176964817426111,0,0.0623694768464717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134935310318837,0,0,0,3.91808786160152,0,0,0.658896922429777,0,0,0,0,0
"left",0,0,2.28447931612552,0.221178562099167,0,0,0.0705505426779525,0,0,3.06217529550815,0.725276582944887,2.06215592795112,1.32090161467319,2.44127497246354,0,0.759783013414807,1.99991451576481,0,1.70134860264858,0,0,2.11806587372047,2.0678682690217,0.51301745527058,0,2.20266667412688,0.412132832695797,0,0,0.0943429247246432,0,0,0,0,0,0,0.814576989605973,1.51294759530814,0,0,0,0,0,0,2.06932677771946,0.409392806188454,0,0.55440535547221,0,0,0,0,0,0,0,1.79674968784071,0,0.956494824774576,0,0.97005832962797,0,0,0,0.349838214181229,0
"dead",0,0,0.932355020226025,0.609590720021739,0,0.319229084481295,0.641721623693232,0,0.631640573534695,0,2.15269362507199,1.33789010812601,1.7460193956082,0.0706294381312172,0,0.0985353004020246,2.53118283226237,0,0.193139719904775,0,0,0,0.385406925443467,1.40873768991261,0,0,0,0,0,0.98713810632924,0.360047172543953,0,0,0.157308170844197,0,0,1.10036243846123,1.74145502647278,0,0,0,0,0,0,0,0.691479605462743,0.405241732707404,0,0,0,0,1.27311853982654,0,1.24391920085875,0.971369109383554,3.23105931733985,0,3.51674042697704,0.787824164541551,0,1.30956498878303,0.105787967420638,0,0,0
"specific",0.604922301517821,0,0,0,0,1.87655042340099,0,0,0.0804631073975097,0,0,0,0,0,0,0,0,0,0,1.49437273406038,0,0,0,0,0,0,0,0,0.0439871168301613,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25007312208452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33246300230515,0,0,0,0,0
"total",0,0,1.32736818250088,0,0,1.14690188927428,0,0,0,0.600699965063079,3.89002170694718,0,0.140500001312858,0.0370049323983022,0,0,2.75299460400059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760981655997206,0,0,0.822796506862632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99302776893021,0,0.675945791575263,0,0,2.53149453958401,0,0,0,0
"appropriate",0,0,0,0.218352497391353,1.22384928226292,0,0,0,0,0,0,0,0.31699303761874,0,0.580203787107861,0,0,0,0,0,0,0,0.341686038553826,0,0,0,1.71907977471703,0,0,0,0,0,0,0,0,0.822635437156369,0,0,0,0,0,0,0,0,0,1.57400618109474,0,0,0,0.336843495753922,0,0,0,0,0,0,0,0,0.0836346038658635,0,0,0,0,0,0
"military",0,0,0.399661416530691,1.31276938877312,0,1.7688906093741,0,0,0,0,0.257200855438172,0.177787054787312,0,0,0.71114351455025,0,0,0,0.16097766998334,0,0,0,0,0,0,0.420734167110175,0,0,0,0,0,0,0,0,0,0,1.16175534026439,1.14655065782088,0,0,0,3.5133901913963,0,0,0,0,0,2.37365384842243,0,0,0,0,0,0,0,0,0,0.180540306350961,0,1.38177520717723,0,0,0,1.33827611107445,0
"basic",0.144782600577824,0,0,0,0.885004000113217,0.102079038681819,0,0.0120544101440601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92681461797713,0,0,0,0,0.59475163767763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"original",0,0,0,1.17725650293778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228152696646207,0,1.35569767711302,0,0,1.54450611390455,1.74149801049426,0,0,1.25805807073922,0,0,1.3015192791441,0,0,0,0,0,0,0.602214101326081,0,0,0,0,0,0,0,0,2.75065583853175,0.908498903487084,0,0,0,0,0,0,1.81321275304705,0,0,1.4318241427285,0,0,0,0,0,0,1.45315040154997,0
"successful",0,0,0,0,0.803677181024942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15002880431732,0,0,0,0,0,0.760541184388666,0,0.352393952099996,0,0,0,0.349615887586061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395137524659256,0,0,0,0,0,0,0,0,1.88233560779829,0,0,0,0,0,0,0,2.7356018998261,0,0.447733513584669
"aware",0,0,1.10354411904548,0,0,0,0,0,0.637251746969559,0,0,0.17591778049361,0.355506196870869,0,0,1.5942755537312,0,0,0,0,3.70078918688578,0,1.84969055425856,0.271528239103494,0,0,0,0,0,1.01153074693173,0,0,0,0,0,1.60144195353262,0,0,0.647924819381821,0,0,0,1.21443120811582,0,1.97252744119913,0,1.07249911480574,0,0,0.247484918548983,0,0,2.77143189419864,0,0.517820330971405,0,0,0,0.58681981695545,4.37904159827248,0,0,0,0.845633590787625,0
"popular",0,0,0,0,1.56160319032712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26524880736244,0,0
"professional",0.216352990642043,0,0,0.0482491338113127,0,0.344638607625453,0,0,0,1.71082651630146,0,0,0,0,0,0,0,0,0,2.01588374451823,0.304990454256865,0,0,0,0,0,0,0.410067614242359,0,0.467009934407886,0,0,0,0,0,0,0,0,0,0,0,1.10016962398802,0,0,0,0,2.50485596819151,1.1720243251348,0,0,0,0,0,0.244535602401459,0,0,0,0,0,0,0,0,0,0,0
"heavy",0.563079875797742,0.206778885761233,0,0,0,0,0.15103776308073,1.1964986383545,0.642024091842031,0,0,0,0,0,0.374432668229897,0,0,0,0.907706855074996,0,0,0.409420785803941,0,0,0.285746519446408,0,0,1.00988986815138,1.29656334362821,0,0,0,0,0.840174216413551,0.699573206985734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313016007424896,0,0,0,0,0,0.92894692550741,0,0.277655886328852
"top",0,0,0,1.53448636238082,0,0.900006401991572,0,0,0,1.49148457253205,0,0,0,0.262236065785133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382168905368367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691705140743466,0,0,0,0,0,0,0
"dark",0.579501424328706,0,0,0,0,0,0.0936683569653081,1.14223522800176,0.685328669022189,0,0.681057838052793,0,0.160636757102476,0,0,0,1.03959535181515,0,0.964501955580693,0,0,0.839696533412076,0,1.00265217757095,0,0,0,0,0.3072259323322,0.610010652572612,0,0,0,0.616990322734066,0.843274289838138,0,0.65219775308193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74141411543669,0,0.629674135157203,0.00777080070600048,0,0,0,0,0,0,0.610406449771175,0.0604502608077887
"ready",0,0,0,0.954004895672052,0,1.18489720337108,0.414984584814002,0,1.76983322096476,0,2.89896503623489,0.501256984071849,0.72838430076577,0,0,0.154023782242284,2.61572762559129,0.0661714062063396,0,0,0.561668172663319,0,0.578913965990792,0.421142641015783,0,0,1.14559872449119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641474865527718,0,0.41155258786213,0,0,0,0
"useful",0.68475142342649,0,0,0,0,0,0,0,0.0352898747632765,0,0,0,0,0,1.84090069079023,0,0,0,0,0,0,0,0,0,0,0,0,1.04513738331641,0,0,0,0,0,0,1.57843062677884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225749650022691,0,0,0,0,0,0,0.589544909248009,0,0,0,0,0,0.894508308689271,0,0.80459780536316
"effective",0,0.240352199570633,0,0,0.951068203951151,0,0,0,0,0,0,0,0,0,0.403028025569033,0,0,0,0,2.02792747348872,0,0,0,0,0,0,0,0.345781346620525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831036241962967,0,0,0,0,0,0,0,0.314845597328793,0,0
"future",0,0,0,1.55907015600408,0,2.33194723478597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"traditional",0,0.0853996707792437,0,0,0.526381777888508,1.06122961066127,0,0.612433124893057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832764843251415,0,0,1.22541317809439,0,0,0,0,0,0.373569532450314,0,0.981476166721909,0.529045527802653,0,0,0,1.04232561618043,0,0,0,0.248834961662818,0.45030231456966,1.34587480203485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639320995383556,0
"complete",0,0,0,0,0.972430868023041,0,0,0,0,0,2.55395486925593,0.174480172373965,0,2.96242469766341,0,0,2.86447755719023,0,0,0,0.469855608831516,0,0,0,0,0.747917994641862,0,0,0.653745092248661,0,0,0,0,0,0,0,0,1.9206052169034,0,0,0,0,0.797502567840489,0,0,0,0.170135560490008,0,2.35770064808085,0,0,0,0.472357936818356,0,1.77830631935565,0,0,0,0.635391150331223,0,1.77546614705243,0,0,0,0
"direct",0,0,0.630286385292623,0.4620441347013,0.693057359078379,0.722183662883626,0,0.140221629592254,0,0,0.141032403369555,0,0.048516797853585,1.05302240128135,0,0,0,0,1.52681614725625,0,0,0,0,0,0,0,0,0,0.310471873282137,0,0,0,0,0,0,0,0,0,1.76997486015924,0,0,0,0.0581668651628206,0,0,0,0,0,0,0,0,0,0.285708888788425,0,0,0,0,0,0,0,0,0,0,0,0
"interesting",0.64097702873904,0,0,0,0.308840194740309,0,0.520142301946431,0.746853989515393,0.605549988105386,0,0,0,0,0,0.571660001470092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288528611623915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651921846000441,0,0,1.39833118393154,0.442156534520479,0,0,0,0
"considerable",0.97626166068528,0,0,0,0,0,0,0.681097650454293,1.42862839165527,0,0,0,1.68105814816829,0,0,0.866089200069509,0,0,0,0,0,0,0,0,0,1.34793281808723,0,0,0.199400045389146,0,0,0,0,0,0,0,0.713636995477478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"physical",0,0.532704892975286,1.58056510530565,0.794878466172982,0,1.62052439929823,0,0,0,0.288466004317664,0.737220155259941,0,0.134478488046717,0.0872673785437584,0,0,0,0,0.824395060721764,0,0,0,0,0,0,0,0,0,0,0,0,0.191864346933021,0,0,0,0,0,0.499781717856115,0,0,0,3.99940535723608,0,0,0,0.939283729302062,0,1.22649028138743,0,0,0.305617029377751,0,0.255306651442822,0,0,0,0,0,0,0,0,0,0,0,0
"responsible",0,0,0,0,0,0,0,0,0,0,0,1.24275930472824,1.30477504130304,0,0,0.454198782888368,0,0,0,0,2.52652854865085,0,0,0.598656941194376,0,4.10146509734905,3.02256962260624,0,0,1.0489430122896,0,4.09128123492928,0,0,0.135897543239767,0,0.534222888412948,0.584083038892892,0,0.675935335994769,0,0,0,0,0,3.42217811545998,0,0,0,0.288514176547403,0,0,0,0,3.9245726950999,0,0,0,0.685005484877618,0.05231449560183,0.0015729044176078,0.706917042833974,0,0,0
"medical",0,0,0,1.85658831999643,0,1.35810162637952,0,0,0,0.326161071610374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29765286202007,0,0,0,0,0,0.586480160677246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hot",0.358153307767362,0.35601520339567,0,0,0,0,1.04660551527507,0,0,0,0,0,0,0,0,0,0,0,0.021484972175394,0,0,0,0,0,0,0,0,0.888154025827995,0,1.00544872804908,0,0,0,0.624229685042812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82746791259354,0,0,0,0.202324778178861,0.495853355473631,0,0,0,0,0,0,0,1.37534290234991
"existing",0,0,0,1.85142603481737,0,0.798955978690831,0,0,0,0,0,1.54827307916986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326344887027179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cold",0.602565515038344,0.397958876000828,0,0,0,0,0.628563696753862,1.14309893366777,0.461425728841359,0,0,0,0,0,0,0,0,0,0.829895666554079,0,0,0.0781692193517317,0,0,0,0,0,1.21173944955445,0,0,0,0,0,0.21920602586969,0.182113867948111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528887275191928,0,0,0,0,1.48826510961698,1.15493272988369,0,0,0,0,0,0,0
"blue",0,0,0.010033784281111,0,0,0.731788987333535,0,0,0,0.12766948109889,0,0,0,1.84433524583607,0,0,0,0,3.11576015683194,0,0,0.713550608850486,0,0,0,0,0,0,0,0,0,0,0,0.943222340876051,0,0,0.90391123369591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279171304250005,0,0,0,1.40666210540431,0,1.96514545934276,0,0,0,0,0,1.22621221114053,0
"green",0,0,0,0,0,0.14338631990964,0,0,0,0,0,0,0,0,0,0,0,0,3.51758154847852,0,0,0.239529418968078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991583564293502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135929174983712,0,0,0.428821323908944,0,1.82493717745397,0,0,0,0,0,0.664070711834698,0
"independent",0,0,0,0,0,0,0,0,0.0647720889790203,0,0.950696233384349,0,0.42363040668287,0,0,0.130078174690413,1.44961295615444,0,0,0,2.17761839098322,0,0,2.77618158930955,0.883473719694637,2.96051217937348,2.12243708361331,0,0,2.37810211747612,0.0225903945828837,0.539663043729959,0,0,0.513656729171371,0,0.552261694790524,2.82398770647053,0,0,2.08249649634023,0,1.22479202634346,1.38945703860336,0,3.66364100452056,0.186538772827507,0.574522861754909,0.758583297633914,0,0,0,0,0.784370719096083,1.58938726301525,0,0,0,0.295277086155592,0,0,0,0,0.0518016831274851,0
"extra",0,0,2.17077121274676,0,0,0.120406338156729,0,0,0,0,0,0,0,0,0,0,0,0,3.62479101717272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"past",0,0,1.17604391218772,0.801649774366394,0,1.59474989345231,0,0,0,3.20414574049492,0.0191660016720512,0,0,0,0,0,0,0,0.717953582703294,0,0,0.770992323108175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52751465751756,0.48352120204165,0,0,0,0,0,0,0,0,0,4.43106003571065,0,1.89252078683959,0,0,2.222786504957,0,0,0,0
"beautiful",0,0.0570881138899237,0,0,1.14016413290167,0,0,0,0,0,0,0,0,1.62959420540381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69969305010018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129386181271194,0,0.730067277579613,0,0,0,0,0,0,0,0,0,0,1.42584778840489
