"","very","how","much","all","most","about","really","rather","quite","right","almost","actually","indeed","simply","especially","clearly","nearly","exactly","little","highly","fully","slightly","hardly","completely","relatively","largely","entirely","extremely","fairly","totally","absolutely","partly","widely","pretty","somewhat","perfectly","mostly","essentially","precisely","greatly","approximately","purely","sufficiently","roughly","barely","wholly","thoroughly","strictly","substantially","broadly","differently","fucking","positively","utterly","partially","half","terribly","dead","technically","vaguely","halfway","fundamentally","enormously","distinctly","incredibly"
"philosophical",-0.771152582170666,-0.156160414499335,1.13725880248462,0.274625987970051,-0.684945430711925,0.983222483848102,-1.32479335148836,1.16974696114166,-0.136018855803841,-0.517007287575598,1.08499526266951,-1.16680924832765,0.417280305400485,-0.353998808636595,-0.600549544396824,-0.449438085903346,-1.47876948226694,0,0.702144006040386,0.778327547220526,0,0.257975455947599,-0.528617529014313,-2.11534121244897,-2.73462770606446,1.70202214794298,-0.237633876886532,-1.47002588566057,-0.482939981040382,-2.33803143330062,0,1.18656362747117,0,-0.921136502968294,1.7400161385476,-1.29919808605435,0.324921631205145,2.10657913086131,0,0,0,4.03877866784095,-0.751383157462123,0,0,0.12292362065294,0.796318187532114,2.83380378891497,0,3.83267854571039,0,0,0,0,-0.34279025101015,-0.403893256465728,0,-0.746187742938113,-0.59253574379588,2.36146258482625,0,1.49335875244795,0,2.20986318727101,-1.13790704034832
"slim",0.625875875114348,-0.708442509560356,-2.21000349933533,-1.67520841598281,-3.4731430824406,-0.507882187898121,-1.01974846714243,1.44543554483362,0.354573715794383,-1.34737926782314,-2.12065709481235,-1.53110196746831,-0.276351735607614,-1.85418257917499,-1.45586207764127,0,-2.52888733663605,-0.357419195582562,-0.182261371804514,-3.50745082323483,-3.35286166406248,-1.5781751965288,-1.18771860058118,0,0.568456218197031,0,0,0.781097235963696,1.02680644516556,-2.91711653641858,-3.06600134147889,0,0,2.02376097739935,0.268190941616656,-1.41309873616047,-2.032704007519,0,0,0,0,0,-2.09605656021132,0,0,0,0,0,0,0,0,0.299006722087403,0,0,0,0,-0.608296935907881,-0.473951127813607,0,0,0,0,0,0,1.55963960136635
"material",-2.89089733863641,-1.89829201911329,1.88917875481764,1.93521561478455,-2.01023808479365,-0.187464663046139,-3.83112159090066,-3.25100558889314,-3.66986401679807,1.36568411194664,-3.58700158955161,-2.38159543442534,-1.77704508063197,-1.26670691201062,-1.69287748135867,-1.10378202518714,-4.07782778450662,-2.4495571847622,-0.0269781430068004,-2.02593238740956,-3.5871135349905,0,-1.34861109392319,-3.33234661444644,-4.99266855637062,-2.36553889547576,-2.06802470551941,-4.19069963110151,-4.70027456035936,-3.63070452931865,-3.5437969353229,-1.58271376739268,0,-4.13910014719486,-3.57525574863415,-3.88607281801001,-1.61878821591041,-1.03734165005305,-1.505981498026,0,0,1.65696530116914,-0.40684129145518,0,-3.03569516728167,-0.053098507507115,-1.90623793970975,-0.420620452760802,-2.2349914170657,0,0,-2.88009758135058,0,-2.25770115554459,-2.51624082309616,-2.55069252014759,-2.7486071039654,1.70952455345074,0,0,0,-1.73538313979741,0,-1.52898509677616,0
"furious",-0.388918621414819,0.341534108569287,-0.457656738696664,-1.46100017170357,0.109108947767486,-1.40237217997937,0.110454515845352,0.208980981189137,0.267442781555176,-0.444223571139319,0.487110612706529,-0.477322457380689,0.822134509541646,1.34855168369114,0.373283598648978,1.70767018198249,-1.01549249060714,0,-1.29858064878299,0,0,0,0,-0.0920787892987339,0,0,-1.2844675203528,0.15166789568223,-1.3582322233478,0.0926628026136754,3.20808695955265,0,0,-0.0643283678760772,-0.632309658545094,1.40393679760075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47397892141965,2.71276003226745,2.45655832448971,0,0.361100990731826,0.515096265123404,0,0,0,0,0,0,0,0.143741949891469
"distinguished",-0.673477358802107,-2.62076482722765,-0.921930970585458,-1.87167902865017,1.14763471526923,-2.89777714804464,-1.66164295364341,-0.513306090260022,-1.66592570479176,-3.16656175745251,-3.24811187985101,-1.60872652447716,-0.203050044412828,-1.44221661767028,0.176281113313042,3.64205907311751,0,-0.440922933728481,-2.56383973510188,0.643979744448664,-0.774100006760869,-2.5060180739752,0.984963135091394,-2.37199674424677,-3.71976249795681,-0.823432126700235,-2.43977042998151,-1.44369577013744,-1.83308052061956,-3.14613343125832,-2.3556183852478,-1.5463045207266,-2.21336316268116,-2.96562576260059,-1.23988637242235,-1.56989697002385,-1.53570495238894,0.164944643917942,1.20450364290553,1.55935156383568,0,0,0.481172762755128,0.147173867057308,0.000201658888567778,-1.49763384591388,0.018630570240057,0.0502487267187674,-2.12480154608802,1.44732852499064,0,0,0.226554624621017,0,-1.08899447928774,0,-0.76880390866622,-2.36536662674568,-1.22570915501554,0.512685639108739,0,-0.077257072922405,-0.747709891083912,-0.649550217086857,-1.96619345064865
"solar",-4.44623730113682,1.00423350408765,1.24774029448594,0.289649634257495,-0.880601994372836,2.3324329448982,-3.57367129311385,-2.24588117061164,0,-0.14740732249618,-1.37486289551481,-0.861711816619009,0,-0.411697663260071,0.963791679463105,0,0.713289232623474,-1.36505234402583,0.688847935458684,-3.2417212014431,-0.5452776853795,0,0,0.331512882097176,0,-0.899067794697268,-0.326635137138395,0,0,-0.172788705071994,0,0.110973255613806,0,0,0,0,-0.212843712659478,0.779181392757262,0,0,2.57412031602819,2.35995391437832,0,2.21827614271745,0,0,0,0.11025639674232,0,0,0,-2.05510089111246,0,0,0.583901688629208,0.758153555106883,0,-0.549209065966784,0,0,0,0,0,0,0
"qualified",-2.92637626858881,-2.37008596953698,-3.37284743902721,-0.312619483867601,-0.509020802910202,-3.2204243326466,-1.91357208315988,-3.91703182872622,-3.31993757427967,-2.55398824033535,-2.74496515472322,-0.632790549398161,-1.00644899517222,-3.28822765232584,-0.945240491336802,-0.444174667037785,-1.68923289159193,-1.91350923562186,-3.86669238880036,3.28770253572236,3.24422720469065,-2.61486370222952,0.26769665742206,-2.32203381088054,-4.78511023019091,-3.8109057690576,-2.74994751563053,-1.75565606127473,-3.84382819245806,-2.66566091493028,-3.27864212394207,-1.46067731903117,-4.58087988777503,-4.16189189253787,-1.46344502734018,-0.480082041091706,-2.52852558899043,-2.73538173622131,-0.718139664642121,-2.59824523205211,0,0,0.523011884065724,0,0.34895354468103,-2.22744068829105,-0.137653424726111,-2.72430709065855,-2.44924777527426,-1.58138501872118,0.582729610125946,-5.53535163746361,0,-2.91790325933986,0.669880437400519,-3.25337195826495,-3.10057510024413,0,2.52276928252444,-0.977191189520222,0,-3.27414271483859,-1.94732883704602,-1.42978932817757,-3.13783404247998
"inappropriate",-1.4526004891705,-0.568383811829132,-1.62205342113856,-1.42603269143311,-1.00841922958901,0.246711569106119,-1.00418625723789,0.359437526285092,0.341462329101641,0,-1.39183175566617,-1.4236841464898,0.288558869070686,1.42230679721407,0.231164011279365,2.85763627810727,0,-2.31287558864723,-0.680100632210657,1.43244830052573,-3.38835481761323,0.227391344866344,-0.37369465570734,2.30648624999675,-3.68997631118373,0.670693395786985,2.7740507649708,-0.268694128937651,-2.3769793170895,3.00139448607117,0.413491049793354,-1.51112051647523,0,-2.20539620397071,1.07720021840207,-3.01255138733657,-1.06314813074559,-0.946187611615445,0,0,0,0,-2.24339745468471,0,0,4.37891910841484,0.937335706064113,0,-1.98601447849231,0,0,-2.59994421090441,-0.439479995181783,2.58781039675945,-1.53784920342938,0,1.09058020860322,0,0.858274539159458,1.1263695833043,0,1.56117111069232,0,-0.184901714457071,-0.124271954684265
"liquid",-1.4324019711991,-0.999501473850214,1.92279478969375,0.371286093658532,-0.145483143005709,0.436862693352255,-2.9114935675891,-1.33695710403295,-1.42140775803524,-1.07469993109589,0.48033072606791,-1.12099786498496,-1.48716294014279,-1.80048875345701,-0.43858723201186,0,-0.315787401062428,-1.55367802675198,0.877124888561069,2.66489278695404,-0.341825907349194,-1.10795617904386,0,-0.146375411497014,-0.19493842104653,-0.592149629967804,-0.471217129701383,-0.943293620276628,-0.0594818981771009,-0.991735414372892,-2.50312907240292,0.444542927910361,0,-2.82428658445484,-1.11670767693154,0.0320107017411009,0.456171457152176,0.320178179445689,0,0,0,0.164231500626046,1.64728975907963,0,-0.943862996704515,-1.01028915782517,0,-1.4738229790861,0.934636157158082,0,0,-2.78090879919332,-0.512696110123225,0,1.54130227964664,0.14183122107667,0,0.397163902621419,0,0,0,0,0,0,-1.7702533366934
"unfortunate",0.151738431935857,0.0524432014812519,-2.3364709077617,-3.28274012898274,0.58591970907593,-2.594723502277,0.245356687178783,2.06154250550869,0.0990710895662915,0,-2.18990570729772,-2.2264375340235,2.38959988672495,-0.668404998809839,0.573196316714438,-1.38155614348639,0,0,-0.328262806274425,-0.467857969719275,0,0.0859978753035801,-1.87124151323267,-2.74903478336339,-4.21257588413096,-2.20827248166314,-1.89572008747283,0.553688327452665,-2.74756787107536,-2.39993209686701,-3.16720043040942,0,0,-1.63536963958828,1.36324872140432,0,-2.2362516195888,0,0,-1.39387530953849,0,0,-2.52225826228759,0,0,-0.852189662181842,-1.86996150593327,0,0,0,0,-3.39432525581771,0,-0.987089540345139,0,0,1.85597437277716,0,0,0,0,0,0,-0.430860431112432,-0.284175933547362
"burning",-3.28893428824965,-1.03346662669265,0.456991463049173,-0.12608699967033,-0.351230629758524,2.36308436988952,0.0938169965078841,-1.61463069466886,-2.15826590901496,-0.810186098871812,1.46205745031005,2.23678705105888,0.947748611005111,1.81450488211709,-0.0899325219113023,-0.504835131340253,1.29697516051606,1.44721592129325,0.474402269075345,0,-1.35849580478665,0.517759524019883,0.0562698452393172,-0.0739162301907538,0,0,0,-3.20911054271176,-1.73478745128727,-0.475086257692273,-0.411873520460718,-0.653492828372774,0,-1.38334762892328,-2.02474839955837,0,-0.580376188434193,0.615602468352267,0,0,0,0,0,0,0.812013037332832,0,-0.260006263989031,0,0,0,0,-0.525707938673261,1.29891215211624,0,1.39986179087025,-0.50771456749999,0,0.931143006005595,0,0,0,0,0,0,-1.50800827506364
"persistent",0.114262931352483,-0.191772613305869,-1.9105907782009,-0.514452352949593,0.556219378179789,0.0725562619628996,-1.37272095633569,0.222350892547788,-0.115921786505589,-2.34463271254325,-2.02641174664851,-2.1072546363428,-0.685450135227012,-2.05380366022094,0.120508528953388,-1.75920341067925,-2.13242628332626,0,-1.680497452774,1.45999194956404,0.000302771349876639,-0.5906457035197,0,-2.16250648243314,0.0107586964195585,-2.01993403453359,-2.83259084025618,0.158503343465464,0.0801311440508398,-2.69114834653913,-2.12532936525775,0,0,-1.16508981306204,-0.137536519647015,-1.51319568506671,-1.71825828304503,-1.38778542549673,0,0,0,0,0.489932410285815,0,0,0,0,0,0,0,0,0,0,0,2.17477798459545,0,-0.763412439973162,-1.80938560571571,0,0,0,0,0,0,0.17123307327308
"mathematical",-1.82379529660245,0.710407185815609,0.537485104820167,0.302324490023793,-1.306207396179,1.37653503287646,-3.02118615844622,-0.316973413879953,-1.32717848178878,1.40525284617987,1.28426942723265,-0.971628162145927,-0.639254123703406,0.019932763622083,-0.0634526007601653,-1.41575080861204,-0.396455388423408,-1.26754220092339,0.775965730714583,0.946324407152456,-2.27395942870855,-1.44962688123972,0,-1.45986776387008,-3.2656115762425,0.577616286254639,0.177320126197842,-2.54779299876569,-0.978925828253151,-2.1618888353639,-2.58670995137807,-0.245934272835433,0,-2.55093532369489,-0.124637816071842,-1.89215051055135,-0.131806463517842,1.97990825649001,1.16522710995357,0,0,4.62750529658896,-0.576674850980018,0,0,0.82015615278915,-0.41559737089405,2.87276315863467,3.31410735365731,-0.00500964045778165,0,0,0,0,0,0,0,0,0,1.52036479405671,0,1.13294009815727,0,0.504693255631652,0
"doubtful",0.439959264682206,-2.47773311376856,-1.92122564852563,-1.43457190463885,-1.99503911188707,-2.52176537337662,-1.53642256045351,1.77193336923487,-0.00640069505333244,0,-1.85078414204039,-1.6231787782508,0.774246709557906,0,-1.3922229294341,-0.971069157830437,0,0,0.735222001574473,2.5410201419718,0,0.0801861650694525,0.74837730140836,-3.32313625907421,0,0,-1.4893586747209,1.57321972274638,-1.52644447369281,0,0,-1.06648948877787,0,-0.666692942967713,2.66845329656683,0,0,0,0,0,0,0,-0.963820404533179,0,0,-0.442388314354261,0,0,0,0,0,0,0,0,0,-0.581128694171176,0,0,0,0,0,0,0,-0.13955052163513,-1.21285028192923
"binding",-2.58185466935797,0.454710666136326,0.402741260981128,0.575635995222576,-0.815787264065374,1.17670748884252,-0.866322882128568,-1.43536298486921,-2.10666906191442,1.82835971977621,-1.43113572694433,1.31338404889132,1.38225123352053,0.632437269271691,-0.390462363850904,0.764932478199067,0,-0.365003111458949,0.436100894572163,-2.02367136392978,2.71944892557174,-0.917055288319854,0.659864400348313,-0.425896890771558,-2.22665376539642,0,-1.13465368067609,-2.46254523023186,0,-0.405783104796449,1.96174515836408,0,0,-2.24276256147349,-1.02166759296761,1.37610085130797,-1.80356385873922,0.611988410736649,0,0,0,0,0.802255915366424,0,0.439583113597578,0.26379723926626,0,2.71751662387079,0,0,0,0,1.53180636164764,0,1.10930161953668,1.54733940818815,0,-0.504342892920826,1.89186434426625,0,0,0,0,0,0
"surrounding",-5.49600202619251,-2.29266566293225,0.00115152492930484,1.89020577652954,-1.9313122428444,0.174581148237472,-3.80121563999157,0,-0.026721460376378,0.136565411965096,-0.606014118024679,-1.07001907254909,0,-0.0916296130753803,0.67168978930348,0,-0.196743183381099,0,-1.01789575261936,0,-1.12123865136777,0,0,1.73406395474661,0,-0.565703651243646,0.153410363532949,0,0,-0.492605461033926,0,0.71865400790904,-2.02764249726271,-2.71867257768533,0,0,0.0611807866058992,0.0447501163841265,0,0,0,0,0,0.121748085772947,0,0.165128239965122,0,0,1.57410005565236,0,0,0,0,0,2.55400029224865,-0.597583964099447,0,-0.216427526707053,0,0,0,0,0,0,0
"mid",-3.01191584119121,0.0102134732096248,-0.389006820141028,-0.209134198728599,-0.688034413496621,2.54668129254246,-2.98825351922879,-1.14618992845184,-0.861766290725878,1.63361639660241,0.873570492660414,-0.581374137407768,-1.31134999829563,-2.50080935597008,0.529510445832473,-1.79705943766962,0.72743287685089,0.521996132920785,0.191169781444866,0,0,-1.42340808473455,-1.24865165608018,-2.99832506902089,-2.39070041810078,-0.451660609472267,-2.72544561929124,0,-1.74904520706684,0,0,0,0,-1.82214660758463,-1.26271656796658,0,1.48232137964528,-0.516931398500717,0,0,4.68527173056016,0,0,2.99582249944367,0.314966866241345,0,0,-0.679500354110239,-1.06795944056581,-0.401541218213367,0,-2.16493728342791,0,0,0,-0.257134335843762,0,-0.0353623220314977,-1.11784976568707,0.677901216441422,0,0,0,0.877592888089542,0
"invisible",-3.79232481497091,-1.4490952552277,-0.540811672155085,-1.8172179860431,-2.54345644365907,-0.474970118310295,-1.96581497402344,-1.108694677753,-0.438275057162049,-1.76339156747113,3.60368166166196,-0.419879585709966,0.0353069440450809,-0.152758450033554,-2.43426461989592,-1.51986062434131,3.84545861698993,-1.20307765827293,-1.0498810933621,-2.9183077082916,-1.11066517163312,-2.53113910878346,-0.501000055354778,2.57243706216518,-0.314140136905194,3.56739027229725,0.918430394089339,-4.36008164796049,-1.06192308300067,1.90787995311035,0.41755406957225,0.511694084888443,0,-1.90313656479289,-0.0189554526938355,-0.760499958250875,1.37725106949226,2.66278300767596,0,0,0,-1.26670796458547,-2.50351809869696,0,-1.73535726519026,1.03331828523189,0,-2.25028640676034,0.0775093414867653,0,0,-2.26874504023053,0,1.53283632076745,1.10919488908116,-0.568806469530516,0,-1.62797158075079,-1.64769478181038,0,0,-1.07214277119451,0,0,0
"intact",-3.91676388810732,-2.65527504879892,1.20941206165129,-0.57391574788862,-1.48498698223466,-2.83274890468382,-4.20562362240341,-2.11265723248588,-0.654971374898304,-2.12793279488453,1.80357219341414,-1.6405868802033,-0.0543001665040555,0,-3.11870445437927,-0.861850657063379,1.95311326964198,-1.70895145030992,-2.4332763477596,-2.27008361341252,2.3866913460584,0,0,2.1202960046284,2.00884646670241,4.17526316078597,1.10784317447352,-4.43332390699696,0.634425336933216,0.779090027885592,-0.771384311600024,0.325884925970946,0,-1.95907117509318,0.456478764343096,1.93686555028215,2.16439329069473,3.06676706144241,0,0,0,0,0.693871586314082,0.144477765460366,0.780025540128517,2.2333377956475,0.413580413276718,0,2.55443483380664,-0.0767552964082333,0,0,0,-0.975313427417771,2.88886591407744,-0.994129330773094,0,-2.11587231421521,-0.97653081176306,-0.278038663830227,0,0.819379931363041,0,0,-1.58411513181632
"sterling",-4.01061772635084,-0.775539813646297,0.263348633157939,1.13491881956567,-1.4496574425088,1.47203040065917,-1.68307858090141,-1.38361114974708,-2.78518017228083,0.0488542452624492,0,-1.0313758886276,0.203835363614085,3.04774599628385,-0.689717185241011,0,0,0.99423966515058,1.39505592011651,0,0,0,1.0708584819968,-1.75745655654558,0,0,0,0,0,0,0.708490889249328,0,0,1.56825375458991,0,0,0.416972609925729,0,2.48223546710192,0,0,0,0,0,0,0,0,0.733503186973863,0,0,0,0,0,0,0,1.96549258768492,0,0,0,0,0,0,0,0,0
"inland",-4.42160405344197,-1.25089341363563,-0.494987531396366,1.06484988768879,0.0828199753000267,0.557373052132553,0,-1.49422244048804,0,-0.859150314115659,0,-1.01328022401646,0,0,1.68950523263223,0,0,0,1.72963861173611,0,0,3.45414468960352,0,-1.00770890583893,-1.85027953045943,-0.259163019658003,0.341904196389543,0,0,0,0,0,0,-1.03476279522385,1.44557533762009,0,1.28998620812542,0,0,0,0,0.58680801362063,0.322888787102358,0,0,0.767780461766393,0,0,0.169154338354571,0,0,0,0,0,0,1.23117238450512,0,0,0,0,0,0,0,0,0
"competent",-0.169265225772927,-0.751515280801173,-3.12097048193216,-1.32256534213806,-0.427903152355271,-2.69618328881839,-1.49858386423994,-1.77607715390118,-0.0335071367758674,-2.85243470112345,-2.54636258209024,-0.606428171471139,-0.341368633227027,-1.72952383179297,-0.971849194667337,-0.183123358604888,-1.74505551978264,-2.12224157907691,-3.20120076945101,2.46372241331327,1.99430958481818,-2.13337272780038,-0.354135147766898,-0.813983779026129,-1.3736618213798,-1.61877245445282,-0.017002197729861,0.898129398491114,0.558435965869201,-0.728873441569731,-2.2884776299522,-2.04214765995596,-3.57638309633313,-1.13478436135274,0.0665437923018556,1.40139862382977,-1.55229255643057,-1.93825101753532,0,0,0,0,1.5377246721383,0,1.78962168326303,0.0249481669925604,2.42557998200336,0,0,0.342675723433107,0,0,0,-0.148898203035151,-0.19661456960216,-1.05192975066123,-0.256975335547648,0,4.51938699570517,1.70588428940389,3.56658435666162,-0.722520395999178,0.800991258613268,0,-0.0698235052621067
"uniform",-0.957876890334902,-1.57450955727466,-1.60088593794481,-0.998606058468351,-1.42580555056016,-0.861763465149235,-3.32566294078325,1.18482428224003,0.193945948950429,0.19053972748332,1.81489995352984,-1.67762344423676,-0.278780074207252,-1.52190264380112,-2.29826019921861,-2.08629878462301,2.99398850074132,0.485087696549503,-1.34043596921303,0.902272821364523,-1.83368482272068,-2.94840429911488,0.760632847244711,0.676345186624904,2.33569838063046,0.89426818637934,0.503780508370461,0.10853099869702,2.59075631715496,-0.31485335113842,0.0757842281573621,0,0,-0.626019455743811,0.294299656129905,1.78535628299089,-0.229875167591225,2.34147784254252,2.04885009909602,0,3.68367895531384,-1.05863438121904,1.61178545840421,2.76539324546576,0,0.0838650304642176,-0.859055673604829,0.539127179737366,3.40127951194364,1.09659097118327,0,-0.448964784451572,0,-1.34549233882128,-1.6433191810129,-1.54690020880551,0,-2.09628707331963,0,0,0,-0.865176475419633,0,0,-1.3669602559038
"optimistic",0.36609585799145,-1.06479633551323,-1.7584285265537,-2.40615226887291,0.365149211472051,-3.26553196413169,-1.21826500837658,1.20740431813545,0.515983012430815,0,-1.78288127751593,-0.880442697228556,-0.882037927623649,-2.23143464541333,-0.940176965776028,-0.786160306041854,-2.86050414078785,-0.715158049134648,0.216635469965675,0.489667779227294,-2.38764280514762,0.836136431105541,-0.294206244871765,-1.73024522563283,0.269141705030068,-0.185943417052866,-0.796607189109141,0.490332722154428,0.745114654313626,-1.29107970275946,-2.45164395038423,0,-2.50518520927089,0.143002555952798,1.6690214612992,0,-0.720625882595835,0.823043688012493,0,-1.13648514257213,0,-1.02969194769101,-0.564457632643195,0,0,-0.1806725404863,-0.306392921649536,0,0,0.712684733456392,0,-1.33714538625389,0.666427994742444,-0.672269416321051,0,-1.47828440469885,1.75805203466196,0,0,1.19208123196776,0,1.7273122216747,0.573114542070799,0.146022947360539,0.543155217180644
"respective",-2.20114682768556,-1.08419087778088,0,1.99206316667714,-1.51518093833121,1.07418025794195,0,0,0,-0.104291067646183,0,0,0,0,0,0,0,0,0,-0.889076366130371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"horizontal",-4.17509033464826,-2.79483282152303,-0.417309049053843,0.516977954138916,-3.34542063112776,-0.823770743960709,-4.44499186306627,-2.08376945433926,-2.89587626728382,4.53663634426077,1.36151887547364,-1.96145671151114,-2.14940037659111,-1.95904862230491,-1.96249871977987,-1.77531832006647,2.65813860725368,0.63880074260079,-0.796125448770663,-4.14382442449593,-1.45609929552042,-2.37056206770139,0,-0.497644428222572,-1.60153431720632,-0.322528882940174,-1.32370418844212,-3.48689477573938,-2.04267986565474,-1.72355763630382,-1.57999407414572,-1.86342383886155,0,-3.99810915841176,-1.5821096703323,1.29432274380813,0.11335607884448,1.63950272310903,0.638153606558657,0,2.69174216592226,1.1893090098967,-2.37976185116732,1.96236032425956,0,0,0,0.534479605693837,2.66414254374741,-0.707961649759655,0,0,0,0,-1.81951555201732,0.55628724566369,0,-1.43093508322671,0,0,0,-1.53562150537912,0,0.0259287679695313,0
"decisive",-0.535150699015857,-0.995059836935196,-2.03160172819513,-1.64011123720172,1.21070763536705,-1.55552795200982,-0.798367618652162,-0.0560475907143314,-0.238567222218887,0,-0.0147370815211396,-1.30809839564163,1.46370612014997,0,-0.632046884582162,0.480800619626758,-0.49688776287903,0,-2.0541644222133,-1.61091922364598,-1.6365222935248,0,1.65421653429015,-0.951725542093994,-2.34136427898843,0,-0.594826875801929,-1.53044217181785,0.0950199314112204,-0.956641315411857,1.16194343233633,0,0,-0.676350290112317,-1.1091772941359,-0.490152971113294,0,0,0,0,0,0,0.540633643376851,0,0,0.124810944942579,0,0,0,0,0,0,0,1.02376269557507,0,0,-0.251628330051312,0,0,0,0,0.103248447586517,0,0,-0.802675234852514
"spatial",-0.037403562246253,0.564720282095168,0.15988990671474,0.881100958005654,-1.94262172183564,1.62090420857318,-3.52870214362074,-1.74433311462606,0,0.830162787718072,-2.19345839749093,-1.65727306423259,-0.238098279801649,-0.9099109862208,0.126022108967258,-0.839949007995587,0,0,0.476679547097646,-1.13168353951279,-0.700950489671336,0,0,-1.62699903068523,0,-0.739057067477313,-1.23802366663549,-2.48480225629279,0,-2.42932375989027,0,-0.676801739418725,0,0,0,-1.56899359177246,-1.06870011249725,1.38341033392526,0,0,0,3.69329805724756,0,0,0,0,0,0.581605485889053,0,0,0,0,0,0,0,-0.875600589430493,0,0,0,0,0,1.40626403715036,0,0.585693229879771,0
"respectable",0.477781690489572,-2.35218687231985,-3.31836719235061,-1.4171289836715,-0.0384404816996479,-3.41358542762189,-2.05186126325342,-0.607231769084706,1.03182857408979,-2.67273669542899,-0.0999838829173172,-1.59897438706903,-0.856076215544257,-2.97490150446203,-3.06986160625733,-2.51135114013648,-1.87848603556088,-1.56119268999851,-2.97293371007464,1.65138564861362,-2.0131529215553,-1.93887431523305,0.384357090572692,-1.29080846641706,-1.24417517660263,-2.17126550092017,0.262184302307089,-0.863602411389427,0.962521213236451,-0.640566058542311,-2.35687491002658,0,0,0.309770186050504,0.57797627329898,2.87775713429947,-1.76532220824085,0,0,0,0,0,-0.807968453723209,0,0.526046086053905,0.396182743781595,2.13028421261165,-1.13033225265128,0,0,0,0,-0.0525247995639581,0.351443883459489,0,-0.964593252791836,-0.63802443570693,0,0,1.46821377980132,3.10724104909372,0,0,0,-1.92462353482627
"convincing",0.182433889280761,-0.816360447827602,0.408557269906735,-2.36766354637273,0.0421220666934415,-0.633866754863574,-0.695488014791574,0.302122060553174,0.591534547088665,0,1.11947191213084,-0.730347254974309,-0.669125394945782,-1.22167255072313,-0.163372390918231,-1.46140157367828,-1.74055095207862,-0.533450411420641,-0.123560065177797,-0.811372499072714,-0.0161368421889559,-2.20080731050693,1.95257193400244,0.594171344442357,-2.24393415043434,-0.597539694325431,1.72434536361185,-0.171956531239087,0.727644935960822,1.07260576962269,0.158110487021868,-1.47015243262529,-3.57951822861557,0.751064368254852,-0.0124683962271044,-0.695515099365405,-1.74552599003131,-2.0088958223236,0,-2.31757366760658,0,0,1.25834788690283,0,-0.97349452037465,2.43795223331039,2.48243402599564,0,0,-0.57671030146752,0,0,-0.896001128630549,3.49614171235034,-0.528198404558211,-1.82368288954763,1.66630782418285,0,-1.04769359248565,2.04235691052782,1.64869017953685,0,-0.512203195439539,0,-0.281105510380932
"unacceptable",-3.1245913222759,-2.20635854923445,-2.44851718705219,-2.61897882501975,-2.92280272624575,-1.5346463883986,-1.61928115404972,-1.52568420760573,0.0306019855412389,-3.14388849350834,-1.20312935736016,-2.48868976903139,0.0943315541042528,3.06983737802044,-1.66720708138557,2.58888375437979,-1.48932050001113,0,-4.21084611274313,-1.16542739249317,-2.80189269576794,-2.83424007795078,0,2.85770467453802,-4.00547897471793,-0.37301716234832,2.34742888957595,-2.40833956462227,-3.15245996936253,3.74334703084174,2.28649254715602,0,-2.63396640033541,-2.54687429639442,-0.742662543179103,-2.81392687778085,-2.38283975849138,-0.757882693877169,0,0,0,-1.48798751106262,-1.78549173156295,0,0,3.78278095338733,0.595563638241183,-1.18931000034579,-2.27980411303657,-0.604850718287215,0,-2.75500381669047,-0.792250424867402,3.30360532463763,-0.930562457670361,0,-1.94996604480815,0,1.97334996153962,0,0,1.56272954625032,0,0,-2.85677526348451
"paid",-7.15716924288606,-2.09725038436126,-1.38952566061661,0.074330790161116,-3.24955728209864,-0.946711466766727,0.176869231039333,-1.81322685770431,-4.20207960596936,-1.73122352088142,-0.231634994868232,3.47903194636398,0.605316615336175,0.267856461175489,-2.27886807043932,0.302704956171423,0.145707514123366,-1.79687171067859,-2.61973388231547,1.75547595429,3.55984799588162,0,0.950025319002887,0.10048744680701,0,0.566200728545903,0.920125122440325,0,-1.07851088241715,-0.852006511458487,-3.48648967212726,2.93509318230333,-4.08491491815735,0,-3.87727830274109,-3.9652007461861,-0.159543741604865,0.413105460290702,0,-2.41832930577065,-1.35208671480058,0,-1.35159739485951,0,1.19126605488354,0.946639154354206,0,-2.10590897587692,-0.743987167289702,0,0,-2.52515553756259,0,0,2.73793402196901,0.44894601785962,0,-2.80287087955625,-1.36378611510818,0,-0.478463169888032,0,0,0,0
"instant",-0.104290620783756,-0.434286127358523,-0.0288030458980874,-0.119405758779104,-1.65599234845391,1.67594729198808,-2.73346914263354,-1.98185130605712,-2.19721190174738,0.746852430569523,3.49487704260528,-1.72037746281596,-0.628358696658602,-1.30732184858988,-1.34631823610821,0,2.84445924854837,-0.435959125047272,-0.330469449653368,0,0,0,-1.08290663891381,-0.609164714992259,-1.77395258969873,0,0,0,-1.3494225973819,-2.69939454533067,-2.37275372415629,0,0,-2.06214952699595,-2.4581778361412,0,-1.84443366235095,0.272336811535673,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.940316399314563,0,0,0,-1.29128711840789,0,0.327486535666204,0,0,0,0,0,0,0
