subject, stim id, adj, adj class, mod, mod class, rating
45,381,48,0,0,0,8
45,486,28,0,1,0,9
45,582,6,2,10,3,8
45,617,29,0,7,1,6
45,205,46,3,4,3,2
45,267,3,2,7,1,4
45,561,30,3,12,1,9
45,540,8,1,0,0,9
45,454,3,2,5,3,3
45,245,42,3,11,0,6
45,666,44,3,7,1,8
45,630,28,0,5,3,3
45,216,8,1,9,1,8
45,220,21,1,10,3,3
45,287,30,3,13,2,7
45,399,31,2,9,1,8
45,129,47,0,7,1,4
45,613,2,1,4,3,2
45,388,6,2,6,0,3
45,610,6,2,3,2,8
45,520,39,3,6,0,3
45,461,37,3,8,1,8
45,241,9,0,11,0,7
45,291,2,1,8,1,7
45,208,15,3,5,3,2
45,150,10,2,4,3,2
45,131,18,1,11,0,8
45,415,38,1,4,3,3
45,76,41,2,11,0,8
45,60,31,2,10,3,8
45,290,17,3,7,1,8
45,107,47,0,9,1,8
45,606,3,2,9,1,6
45,161,6,2,1,0,8
45,565,24,3,2,1,9
45,653,33,3,7,1,9
45,596,9,0,3,2,8
45,668,37,3,6,0,2
45,545,38,1,0,0,9
45,94,26,3,9,1,7
45,431,46,3,6,0,2
45,66,42,3,3,2,2
45,366,42,3,8,1,8
45,152,8,1,13,2,2
45,628,32,1,4,3,2
45,529,12,2,2,1,9
45,677,19,3,12,1,9
45,179,22,2,6,0,2
45,481,23,2,9,1,9
45,571,19,3,9,1,9
45,646,21,1,2,1,4
45,422,27,3,12,1,9
45,664,26,3,0,0,8
45,685,17,3,2,1,9
45,126,35,3,9,1,7
45,645,32,1,2,1,8
45,68,20,0,2,1,8
45,398,11,3,5,3,2
45,386,14,0,9,1,7
45,370,9,0,0,0,8
45,62,21,1,8,1,7
45,23,5,3,0,0,7
45,155,24,3,1,0,7
45,168,4,2,11,0,8
45,627,20,0,5,3,2
45,519,25,3,0,0,9
45,274,40,3,13,2,2
45,213,45,2,12,1,9
45,18,13,1,11,0,8
45,587,11,3,11,0,6
45,104,21,1,5,3,2
45,447,11,3,12,1,9
45,489,40,3,10,3,6
45,473,21,1,9,1,5
45,539,15,3,4,3,2
45,624,35,3,7,1,7
45,132,21,1,6,0,1
45,543,37,3,13,2,2
45,464,7,1,11,0,9
45,681,18,1,13,2,2
45,158,12,2,10,3,8
45,446,36,3,10,3,6
45,371,30,3,0,0,7
45,251,11,3,10,3,3
45,36,41,2,7,1,7
45,329,37,3,4,3,2
45,102,27,3,7,1,7
45,277,17,3,10,3,7
45,409,6,2,2,1,8
45,14,40,3,5,3,2
45,420,36,3,7,1,7
45,498,12,2,5,3,7
45,219,29,0,8,1,3
45,647,16,3,7,1,8
45,407,33,3,2,1,9
45,312,39,3,9,1,8
45,683,0,0,8,1,7
45,162,14,0,11,0,8
46,280,34,1,11,0,9
46,337,33,3,5,3,4
46,524,6,2,9,1,7
46,342,8,1,8,1,8
46,85,38,1,3,2,3
46,188,37,3,12,1,9
46,189,13,1,7,1,8
46,137,46,3,10,3,3
46,176,35,3,1,0,7
46,327,30,3,5,3,5
46,596,9,0,3,2,8
46,6,25,3,5,3,4
46,612,2,1,0,0,2
46,302,35,3,10,3,3
46,135,27,3,11,0,6
46,9,12,2,7,1,9
46,106,4,2,0,0,2
46,250,42,3,7,1,8
46,25,47,0,2,1,4
46,41,40,3,8,1,9
46,222,5,3,1,0,3
46,622,20,0,3,2,8
46,420,36,3,7,1,8
46,38,45,2,4,3,2
46,341,29,0,6,0,3
46,674,2,1,2,1,3
46,529,12,2,2,1,9
46,173,28,0,10,3,2
46,631,27,3,10,3,6
46,518,15,3,8,1,8
46,594,9,0,10,3,8
46,194,15,3,13,2,1
46,156,34,1,12,1,9
46,438,5,3,2,1,7
46,4,32,1,6,0,7
46,111,45,2,10,3,8
46,32,13,1,10,3,3
46,333,41,2,5,3,6
46,621,17,3,0,0,2
46,419,10,2,8,1,8
46,336,41,2,9,1,7
46,292,23,2,12,1,8
46,68,20,0,2,1,9
46,195,22,2,5,3,7
46,252,44,3,6,0,4
46,569,45,2,3,2,5
46,437,26,3,4,3,1
46,555,44,3,3,2,3
46,13,16,3,9,1,8
46,296,36,3,12,1,9
46,525,46,3,1,0,3
46,602,24,3,11,0,6
46,375,32,1,1,0,8
46,20,28,0,3,2,3
46,463,47,0,10,3,2
46,207,26,3,3,2,7
46,561,30,3,12,1,9
46,595,21,1,1,0,9
46,210,31,2,12,1,9
46,630,28,0,5,3,2
46,91,48,0,10,3,3
46,445,25,3,2,1,9
46,459,40,3,9,1,7
46,440,7,1,2,1,9
46,560,1,1,7,1,8
46,43,24,3,5,3,1
46,2,7,1,1,0,8
46,258,39,3,12,1,9
46,395,3,2,3,2,8
46,377,3,2,13,2,3
46,73,35,3,4,3,1
46,521,41,2,3,2,3
46,617,29,0,7,1,6
46,35,40,3,1,0,1
46,45,42,3,5,3,1
46,259,44,3,10,3,1
46,18,13,1,11,0,8
46,129,47,0,7,1,6
46,78,37,3,2,1,9
46,139,7,1,9,1,8
46,287,30,3,13,2,2
46,339,31,2,11,0,7
46,425,11,3,9,1,8
46,72,38,1,1,0,8
46,325,13,1,9,1,8
46,532,5,3,10,3,3
46,52,0,0,1,0,8
46,299,7,1,13,2,1
46,107,47,0,9,1,5
46,639,16,3,1,0,2
46,256,7,1,6,0,6
46,633,5,3,5,3,1
46,547,14,0,2,1,2
46,478,1,1,4,3,2
46,31,9,0,13,2,2
46,588,11,3,2,1,8
46,479,30,3,10,3,4
46,94,26,3,9,1,9
47,130,1,1,5,3,6
47,428,40,3,0,0,8
47,64,35,3,6,0,6
47,91,48,0,10,3,7
47,357,23,2,3,2,6
47,378,41,2,8,1,9
47,503,14,0,10,3,7
47,136,38,1,11,0,7
47,630,28,0,5,3,5
47,608,23,2,5,3,5
47,476,25,3,9,1,9
47,680,28,0,11,0,9
47,662,35,3,5,3,2
47,566,31,2,6,0,9
47,576,38,1,5,3,1
47,495,26,3,11,0,7
47,617,29,0,7,1,9
47,6,25,3,5,3,2
47,590,32,1,12,1,9
47,430,37,3,9,1,9
47,304,46,3,9,1,9
47,592,45,2,0,0,7
47,203,13,1,4,3,6
47,65,9,0,4,3,6
47,299,7,1,13,2,9
47,252,44,3,6,0,9
47,230,43,0,6,0,8
47,166,6,2,4,3,3
47,311,22,2,4,3,6
47,636,25,3,7,1,9
47,563,20,0,11,0,9
47,376,33,3,12,1,9
47,560,1,1,7,1,9
47,28,31,2,0,0,8
47,451,22,2,0,0,4
47,540,8,1,0,0,6
47,450,17,3,1,0,6
47,0,31,2,2,1,9
47,55,4,2,7,1,9
47,5,3,2,8,1,9
47,17,19,3,3,2,6
47,550,44,3,4,3,7
47,239,16,3,12,1,9
47,161,6,2,1,0,8
47,633,5,3,5,3,7
47,86,9,0,5,3,8
47,260,22,2,10,3,7
47,469,36,3,6,0,9
47,160,7,1,4,3,7
47,329,37,3,4,3,9
47,109,35,3,3,2,7
47,459,40,3,9,1,9
47,232,27,3,1,0,9
47,521,41,2,3,2,2
47,20,28,0,3,2,4
47,176,35,3,1,0,9
47,78,37,3,2,1,9
47,616,20,0,6,0,7
47,114,42,3,10,3,6
47,319,31,2,1,0,7
47,61,15,3,1,0,9
47,83,29,0,4,3,7
47,353,26,3,6,0,9
47,278,9,0,2,1,8
47,670,6,2,7,1,8
47,557,24,3,8,1,8
47,178,48,0,2,1,8
47,27,30,3,4,3,7
47,627,20,0,5,3,8
47,189,13,1,7,1,7
47,360,48,0,12,1,7
47,609,26,3,8,1,6
47,173,28,0,10,3,6
47,457,42,3,1,0,8
47,600,29,0,3,2,5
47,316,4,2,2,1,9
47,222,5,3,1,0,7
47,280,34,1,11,0,9
47,152,8,1,13,2,9
47,228,23,2,13,2,3
47,172,39,3,13,2,3
47,288,11,3,1,0,9
47,397,48,0,7,1,7
47,98,25,3,8,1,8
47,4,32,1,6,0,4
47,443,32,1,8,1,6
47,99,14,0,6,0,4
47,155,24,3,1,0,6
47,219,29,0,8,1,9
47,324,44,3,8,1,9
47,217,17,3,4,3,7
47,22,41,2,4,3,7
47,211,21,1,13,2,9
47,102,27,3,7,1,7
47,383,22,2,1,0,7
47,389,4,2,1,0,9
47,682,36,3,1,0,4
47,411,47,0,8,1,6
48,556,7,1,8,1,7
48,351,43,0,11,0,9
48,174,6,2,11,0,5
48,273,11,3,8,1,7
48,398,11,3,5,3,4
48,330,13,1,1,0,9
48,661,20,0,10,3,7
48,497,19,3,8,1,9
48,250,42,3,7,1,9
48,365,5,3,3,2,1
48,629,0,0,0,0,6
48,489,40,3,10,3,9
48,298,16,3,11,0,2
48,541,31,2,13,2,1
48,200,29,0,2,1,9
48,651,25,3,1,0,6
48,573,7,1,12,1,9
48,167,47,0,6,0,9
48,588,11,3,2,1,9
48,42,25,3,6,0,7
48,362,43,0,5,3,9
48,225,34,1,4,3,1
48,436,9,0,1,0,9
48,214,42,3,0,0,6
48,344,29,0,13,2,1
48,276,22,2,8,1,3
48,409,6,2,2,1,9
48,354,19,3,2,1,9
48,544,41,2,2,1,9
48,335,13,1,5,3,9
48,302,35,3,10,3,9
48,655,2,1,6,0,4
48,631,27,3,10,3,9
48,169,40,3,4,3,1
48,408,38,1,7,1,7
48,614,24,3,0,0,3
48,529,12,2,2,1,9
48,303,6,2,8,1,9
48,380,15,3,0,0,2
48,30,35,3,12,1,9
48,279,16,3,4,3,1
48,334,13,1,13,2,1
48,460,26,3,5,3,4
48,505,5,3,13,2,1
48,669,15,3,12,1,9
48,659,18,1,1,0,9
48,401,19,3,4,3,1
48,381,48,0,0,0,9
48,119,24,3,4,3,1
48,226,18,1,0,0,9
48,340,45,2,9,1,9
48,153,28,0,8,1,9
48,644,9,0,6,0,9
48,139,7,1,9,1,8
48,223,11,3,3,2,4
48,673,25,3,10,3,9
48,427,27,3,4,3,1
48,290,17,3,7,1,9
48,331,44,3,5,3,5
48,72,38,1,1,0,9
48,233,4,2,5,3,9
48,120,13,1,8,1,8
48,240,39,3,7,1,9
48,71,41,2,13,2,2
48,485,32,1,7,1,4
48,561,30,3,12,1,9
48,574,48,0,4,3,1
48,248,2,1,11,0,9
48,384,6,2,0,0,7
48,236,25,3,3,2,6
48,612,2,1,0,0,8
48,552,17,3,8,1,9
48,12,4,2,3,2,7
48,46,30,3,8,1,9
48,191,14,0,8,1,8
48,138,22,2,2,1,9
48,151,18,1,6,0,9
48,648,43,0,1,0,9
48,24,4,2,13,2,8
48,234,1,1,12,1,9
48,626,18,1,5,3,8
48,364,11,3,4,3,1
48,47,34,1,6,0,9
48,562,6,2,12,1,9
48,97,0,0,7,1,4
48,285,35,3,13,2,1
48,579,14,0,1,0,9
48,186,19,3,11,0,6
48,106,4,2,0,0,6
48,471,11,3,6,0,6
48,420,36,3,7,1,9
48,213,45,2,12,1,9
48,679,43,0,3,2,3
48,449,40,3,11,0,1
48,175,4,2,10,3,9
48,258,39,3,12,1,9
48,393,39,3,1,0,4
48,202,17,3,12,1,9
49,300,8,1,12,1,8
49,209,33,3,4,3,2
49,53,10,2,3,2,1
49,253,9,0,12,1,2
49,377,3,2,13,2,6
49,148,23,2,11,0,7
49,495,26,3,11,0,4
49,30,35,3,12,1,7
49,681,18,1,13,2,4
49,512,47,0,0,0,8
49,422,27,3,12,1,8
49,63,1,1,1,0,6
49,111,45,2,10,3,8
49,655,2,1,6,0,6
49,350,5,3,12,1,8
49,455,45,2,13,2,6
49,594,9,0,10,3,3
49,120,13,1,8,1,7
49,378,41,2,8,1,8
49,589,13,1,2,1,8
49,397,48,0,7,1,7
49,254,10,2,7,1,7
49,201,37,3,1,0,1
49,292,23,2,12,1,8
49,521,41,2,3,2,2
49,160,7,1,4,3,1
49,153,28,0,8,1,4
49,204,37,3,10,3,2
49,289,48,0,8,1,7
49,618,8,1,2,1,9
49,497,19,3,8,1,7
49,236,25,3,3,2,3
49,208,15,3,5,3,2
49,336,41,2,9,1,6
49,657,25,3,4,3,1
49,435,28,0,7,1,4
49,213,45,2,12,1,9
49,595,21,1,1,0,6
49,268,24,3,12,1,9
49,10,33,3,11,0,9
49,582,6,2,10,3,5
49,25,47,0,2,1,8
49,263,3,2,6,0,9
49,246,39,3,10,3,4
49,70,30,3,2,1,8
49,673,25,3,10,3,9
49,309,36,3,0,0,2
49,227,23,2,1,0,8
49,79,11,3,7,1,6
49,88,48,0,1,0,9
49,47,34,1,6,0,9
49,388,6,2,6,0,5
49,549,11,3,0,0,2
49,172,39,3,13,2,1
49,126,35,3,9,1,7
49,519,25,3,0,0,8
49,368,12,2,0,0,7
49,676,46,3,11,0,2
49,20,28,0,3,2,2
49,433,42,3,2,1,8
49,90,0,0,3,2,3
49,156,34,1,12,1,6
49,247,21,1,4,3,1
49,127,39,3,4,3,1
49,91,48,0,10,3,1
49,279,16,3,4,3,2
49,652,5,3,7,1,9
49,591,45,2,11,0,8
49,51,34,1,2,1,9
49,490,29,0,9,1,3
49,352,18,1,7,1,7
49,646,21,1,2,1,5
49,544,41,2,2,1,9
49,180,7,1,0,0,9
49,628,32,1,4,3,2
49,460,26,3,5,3,2
49,24,4,2,13,2,3
49,653,33,3,7,1,6
49,320,23,2,6,0,2
49,632,10,2,9,1,5
49,283,35,3,2,1,9
49,274,40,3,13,2,2
49,679,43,0,3,2,1
49,233,4,2,5,3,4
49,291,2,1,8,1,5
49,584,33,3,1,0,9
49,367,19,3,6,0,7
49,89,3,2,1,0,8
49,271,17,3,9,1,9
49,224,27,3,2,1,8
49,157,23,2,7,1,6
49,27,30,3,4,3,3
49,222,5,3,1,0,2
49,331,44,3,5,3,1
49,629,0,0,0,0,7
49,346,12,2,8,1,7
49,76,41,2,11,0,8
49,668,37,3,6,0,2
50,547,14,0,2,1,6
50,347,48,0,6,0,6
50,595,21,1,1,0,4
50,418,7,1,7,1,6
50,82,24,3,7,1,6
50,463,47,0,10,3,4
50,457,42,3,1,0,4
50,374,32,1,3,2,4
50,173,28,0,10,3,4
50,313,47,0,13,2,4
50,30,35,3,12,1,6
50,21,46,3,13,2,4
50,522,39,3,8,1,6
50,546,27,3,0,0,4
50,683,0,0,8,1,6
50,114,42,3,10,3,6
50,646,21,1,2,1,6
50,465,33,3,10,3,6
50,289,48,0,8,1,8
50,343,17,3,13,2,3
50,530,22,2,9,1,5
50,397,48,0,7,1,7
50,126,35,3,9,1,6
50,140,1,1,2,1,8
50,641,16,3,6,0,4
50,20,28,0,3,2,4
50,197,16,3,0,0,3
50,501,39,3,3,2,4
50,358,32,1,9,1,6
50,210,31,2,12,1,8
50,186,19,3,11,0,4
50,492,27,3,5,3,3
50,489,40,3,10,3,4
50,514,33,3,3,2,4
50,16,26,3,7,1,7
50,311,22,2,4,3,6
50,352,18,1,7,1,5
50,45,42,3,5,3,4
50,661,20,0,10,3,7
50,467,48,0,13,2,6
50,52,0,0,1,0,6
50,585,30,3,11,0,5
50,654,41,2,6,0,5
50,466,44,3,13,2,4
50,281,37,3,3,2,4
50,85,38,1,3,2,4
50,388,6,2,6,0,4
50,371,30,3,0,0,4
50,79,11,3,7,1,6
50,365,5,3,3,2,4
50,31,9,0,13,2,4
50,107,47,0,9,1,5
50,402,24,3,3,2,4
50,95,24,3,10,3,6
50,653,33,3,7,1,6
50,664,26,3,0,0,5
50,368,12,2,0,0,4
50,159,36,3,8,1,6
50,622,20,0,3,2,6
50,627,20,0,5,3,6
50,5,3,2,8,1,4
50,628,32,1,4,3,4
50,578,38,1,12,1,6
50,543,37,3,13,2,4
50,299,7,1,13,2,6
50,604,34,1,9,1,6
50,605,21,1,7,1,4
50,80,28,0,12,1,6
50,267,3,2,7,1,6
50,636,25,3,7,1,6
50,548,36,3,13,2,4
50,495,26,3,11,0,6
50,387,26,3,2,1,6
50,403,31,2,3,2,4
50,26,8,1,4,3,4
50,575,41,2,10,3,5
50,15,38,1,6,0,6
50,456,22,2,12,1,4
50,182,11,3,13,2,4
50,10,33,3,11,0,6
50,563,20,0,11,0,4
50,498,12,2,5,3,4
50,429,40,3,6,0,4
50,348,43,0,9,1,6
50,417,20,0,1,0,6
50,670,6,2,7,1,6
50,43,24,3,5,3,4
50,242,5,3,11,0,4
50,445,25,3,2,1,6
50,375,32,1,1,0,4
50,450,17,3,1,0,4
50,300,8,1,12,1,6
50,342,8,1,8,1,6
50,42,25,3,6,0,4
50,163,35,3,8,1,4
50,481,23,2,9,1,4
50,356,8,1,6,0,4
50,432,12,2,1,0,4
51,80,28,0,12,1,9
51,498,12,2,5,3,8
51,365,5,3,3,2,3
51,679,43,0,3,2,4
51,542,1,1,8,1,7
51,134,20,0,12,1,6
51,12,4,2,3,2,6
51,628,32,1,4,3,1
51,82,24,3,7,1,9
51,273,11,3,8,1,9
51,444,43,0,0,0,8
51,188,37,3,12,1,9
51,452,34,1,1,0,9
51,97,0,0,7,1,6
51,26,8,1,4,3,2
51,506,2,1,13,2,7
51,661,20,0,10,3,6
51,186,19,3,11,0,8
51,353,26,3,6,0,8
51,252,44,3,6,0,5
51,469,36,3,6,0,7
51,616,20,0,6,0,6
51,293,4,2,4,3,3
51,275,43,0,7,1,9
51,407,33,3,2,1,9
51,417,20,0,1,0,9
51,196,17,3,5,3,7
51,34,4,2,12,1,9
51,486,28,0,1,0,9
51,392,48,0,5,3,7
51,230,43,0,6,0,9
51,324,44,3,8,1,8
51,81,42,3,13,2,6
51,569,45,2,3,2,7
51,167,47,0,6,0,8
51,652,5,3,7,1,9
51,126,35,3,9,1,8
51,420,36,3,7,1,9
51,532,5,3,10,3,3
51,23,5,3,0,0,6
51,168,4,2,11,0,8
51,289,48,0,8,1,7
51,276,22,2,8,1,6
51,497,19,3,8,1,9
51,493,15,3,2,1,9
51,356,8,1,6,0,6
51,367,19,3,6,0,8
51,148,23,2,11,0,8
51,650,41,2,1,0,8
51,156,34,1,12,1,9
51,101,8,1,5,3,6
51,671,1,1,9,1,8
51,427,27,3,4,3,2
51,539,15,3,4,3,2
51,508,3,2,0,0,9
51,531,29,0,5,3,9
51,512,47,0,0,0,8
51,235,33,3,0,0,7
51,585,30,3,11,0,8
51,425,11,3,9,1,8
51,409,6,2,2,1,9
51,667,30,3,3,2,6
51,602,24,3,11,0,9
51,337,33,3,5,3,8
51,267,3,2,7,1,7
51,185,23,2,2,1,8
51,212,38,1,8,1,7
51,640,1,1,0,0,8
51,555,44,3,3,2,5
51,674,2,1,2,1,6
51,210,31,2,12,1,8
51,424,28,0,4,3,1
51,581,12,2,11,0,7
51,208,15,3,5,3,6
51,510,23,2,4,3,7
51,543,37,3,13,2,4
51,566,31,2,6,0,9
51,331,44,3,5,3,7
51,368,12,2,0,0,8
51,166,6,2,4,3,2
51,115,13,1,0,0,9
51,176,35,3,1,0,4
51,656,17,3,3,2,8
51,550,44,3,4,3,3
51,179,22,2,6,0,7
51,104,21,1,5,3,6
51,391,3,2,10,3,6
51,515,28,0,6,0,9
51,379,10,2,0,0,8
51,389,4,2,1,0,9
51,551,15,3,3,2,4
51,348,43,0,9,1,8
51,479,30,3,10,3,8
51,637,22,2,3,2,5
51,443,32,1,8,1,8
51,86,9,0,5,3,9
51,164,0,0,12,1,6
51,552,17,3,8,1,9
52,187,28,0,9,1,7
52,371,30,3,0,0,8
52,14,40,3,5,3,2
52,414,16,3,13,2,2
52,185,23,2,2,1,6
52,622,20,0,3,2,8
52,177,8,1,10,3,6
52,577,14,0,13,2,2
52,664,26,3,0,0,8
52,309,36,3,0,0,6
52,591,45,2,11,0,9
52,415,38,1,4,3,4
52,434,1,1,11,0,7
52,432,12,2,1,0,7
52,356,8,1,6,0,8
52,93,21,1,11,0,8
52,439,20,0,13,2,2
52,122,23,2,8,1,8
52,296,36,3,12,1,8
52,649,21,1,12,1,5
52,164,0,0,12,1,8
52,347,48,0,6,0,7
52,386,14,0,9,1,8
52,517,36,3,5,3,4
52,572,30,3,9,1,8
52,528,7,1,10,3,4
52,650,41,2,1,0,5
52,437,26,3,4,3,6
52,188,37,3,12,1,9
52,26,8,1,4,3,3
52,580,15,3,7,1,8
52,116,7,1,5,3,3
52,95,24,3,10,3,6
52,359,46,3,5,3,5
52,647,16,3,7,1,8
52,575,41,2,10,3,7
52,601,18,1,12,1,9
52,412,46,3,3,2,5
52,478,1,1,4,3,6
52,374,32,1,3,2,4
52,671,1,1,9,1,7
52,62,21,1,8,1,8
52,56,20,0,7,1,7
52,238,36,3,2,1,8
52,195,22,2,5,3,3
52,142,33,3,9,1,8
52,272,28,0,13,2,3
52,45,42,3,5,3,2
52,463,47,0,10,3,8
52,207,26,3,3,2,2
52,654,41,2,6,0,3
52,313,47,0,13,2,3
52,251,11,3,10,3,7
52,224,27,3,2,1,8
52,494,27,3,6,0,5
52,534,31,2,4,3,2
52,58,12,2,3,2,7
52,394,24,3,9,1,7
52,257,37,3,7,1,7
52,237,29,0,10,3,8
52,361,5,3,6,0,2
52,620,18,1,9,1,6
52,458,0,0,4,3,4
52,604,34,1,9,1,7
52,266,44,3,2,1,8
52,325,13,1,9,1,6
52,406,34,1,0,0,8
52,410,42,3,12,1,8
52,29,26,3,1,0,6
52,519,25,3,0,0,6
52,438,5,3,2,1,4
52,487,19,3,0,0,7
52,499,35,3,0,0,7
52,537,10,2,6,0,5
52,377,3,2,13,2,7
52,501,39,3,3,2,3
52,16,26,3,7,1,6
52,524,6,2,9,1,8
52,259,44,3,10,3,7
52,323,8,1,3,2,7
52,125,10,2,12,1,8
52,322,48,0,11,0,7
52,390,9,0,8,1,3
52,663,24,3,6,0,3
52,399,31,2,9,1,5
52,74,38,1,13,2,3
52,292,23,2,12,1,7
52,333,41,2,5,3,4
52,282,17,3,6,0,2
52,643,20,0,8,1,8
52,284,2,1,3,2,8
52,467,48,0,13,2,4
52,396,33,3,13,2,6
52,532,5,3,10,3,4
52,424,28,0,4,3,3
52,118,39,3,0,0,6
52,261,45,2,1,0,8
52,547,14,0,2,1,4
53,593,34,1,3,2,8
53,348,43,0,9,1,9
53,583,32,1,10,3,7
53,107,47,0,9,1,9
53,229,38,1,9,1,9
53,413,32,1,13,2,2
53,419,10,2,8,1,9
53,496,36,3,9,1,9
53,283,35,3,2,1,9
53,584,33,3,1,0,9
53,183,32,1,5,3,6
53,624,35,3,7,1,9
53,681,18,1,13,2,4
53,675,10,2,1,0,9
53,241,9,0,11,0,8
53,21,46,3,13,2,4
53,452,34,1,1,0,9
53,300,8,1,12,1,9
53,171,21,1,3,2,3
53,13,16,3,9,1,9
53,158,12,2,10,3,9
53,473,21,1,9,1,8
53,403,31,2,3,2,6
53,455,45,2,13,2,2
53,338,12,2,12,1,9
53,472,40,3,3,2,3
53,168,4,2,11,0,9
53,515,28,0,6,0,9
53,218,10,2,10,3,9
53,536,21,1,0,0,9
53,262,1,1,10,3,9
53,156,34,1,12,1,9
53,327,30,3,5,3,7
53,429,40,3,6,0,7
53,666,44,3,7,1,9
53,672,26,3,10,3,5
53,502,29,0,0,0,9
53,67,31,2,8,1,9
53,559,7,1,3,2,9
53,245,42,3,11,0,9
53,660,36,3,11,0,7
53,194,15,3,13,2,4
53,244,34,1,7,1,9
53,212,38,1,8,1,9
53,526,9,0,9,1,2
53,613,2,1,4,3,3
53,57,10,2,13,2,3
53,388,6,2,6,0,9
53,94,26,3,9,1,9
53,646,21,1,2,1,9
53,431,46,3,6,0,9
53,128,4,2,6,0,9
53,81,42,3,13,2,2
53,121,16,3,3,2,4
53,581,12,2,11,0,9
53,1,20,0,4,3,3
53,231,15,3,9,1,9
53,270,2,1,9,1,5
53,567,44,3,0,0,9
53,506,2,1,13,2,3
53,435,28,0,7,1,9
53,49,3,2,12,1,9
53,621,17,3,0,0,9
53,110,44,3,11,0,9
53,466,44,3,13,2,3
53,179,22,2,6,0,9
53,433,42,3,2,1,9
53,444,43,0,0,0,9
53,538,43,0,12,1,9
53,286,3,2,2,1,9
53,531,29,0,5,3,9
53,40,43,0,2,1,9
53,483,30,3,7,1,7
53,59,47,0,4,3,2
53,181,0,0,11,0,9
53,193,42,3,6,0,9
53,520,39,3,6,0,9
53,199,1,1,6,0,9
53,84,47,0,5,3,9
53,196,17,3,5,3,9
53,448,15,3,11,0,9
53,263,3,2,6,0,9
53,87,19,3,13,2,3
53,111,45,2,10,3,9
53,510,23,2,4,3,3
53,100,29,0,12,1,9
53,51,34,1,2,1,9
53,407,33,3,2,1,9
53,314,12,2,4,3,2
53,492,27,3,5,3,4
53,127,39,3,4,3,2
53,108,36,3,4,3,2
53,198,2,1,5,3,7
53,508,3,2,0,0,7
53,44,39,3,2,1,9
53,321,33,3,6,0,9
53,594,9,0,10,3,9
53,337,33,3,5,3,9
54,212,38,1,8,1,6
54,434,1,1,11,0,8
54,398,11,3,5,3,4
54,196,17,3,5,3,3
54,62,21,1,8,1,7
54,74,38,1,13,2,1
54,649,21,1,12,1,4
54,16,26,3,7,1,9
54,65,9,0,4,3,2
54,97,0,0,7,1,6
54,677,19,3,12,1,9
54,195,22,2,5,3,4
54,6,25,3,5,3,3
54,357,23,2,3,2,3
54,499,35,3,0,0,5
54,394,24,3,9,1,8
54,116,7,1,5,3,7
54,98,25,3,8,1,9
54,343,17,3,13,2,1
54,609,26,3,8,1,9
54,463,47,0,10,3,9
54,265,19,3,5,3,7
54,493,15,3,2,1,9
54,613,2,1,4,3,1
54,64,35,3,6,0,8
54,110,44,3,11,0,9
54,165,12,2,6,0,6
54,576,38,1,5,3,7
54,615,24,3,13,2,1
54,171,21,1,3,2,8
54,262,1,1,10,3,6
54,18,13,1,11,0,8
54,558,46,3,8,1,8
54,229,38,1,9,1,8
54,105,31,2,5,3,4
54,464,7,1,11,0,9
54,416,8,1,1,0,9
54,288,11,3,1,0,6
54,256,7,1,6,0,6
54,242,5,3,11,0,6
54,670,6,2,7,1,9
54,277,17,3,10,3,4
54,217,17,3,4,3,1
54,194,15,3,13,2,1
54,447,11,3,12,1,9
54,80,28,0,12,1,9
54,183,32,1,5,3,2
54,588,11,3,2,1,9
54,404,39,3,11,0,7
54,374,32,1,3,2,2
54,522,39,3,8,1,9
54,466,44,3,13,2,1
54,353,26,3,6,0,8
54,264,18,1,2,1,8
54,199,1,1,6,0,8
54,603,27,3,13,2,1
54,441,1,1,13,2,1
54,543,37,3,13,2,1
54,411,47,0,8,1,5
54,139,7,1,9,1,7
54,276,22,2,8,1,3
54,598,6,2,5,3,6
54,173,28,0,10,3,4
54,638,41,2,0,0,2
54,298,16,3,11,0,2
54,624,35,3,7,1,6
54,527,14,0,12,1,4
54,132,21,1,6,0,4
54,36,41,2,7,1,8
54,475,0,0,6,0,9
54,369,3,2,4,3,2
54,48,18,1,10,3,5
54,400,27,3,8,1,8
54,592,45,2,0,0,5
54,252,44,3,6,0,4
54,473,21,1,9,1,5
54,297,2,1,10,3,1
54,250,42,3,7,1,9
54,567,44,3,0,0,7
54,21,46,3,13,2,1
54,607,8,1,11,0,9
54,372,26,3,13,2,1
54,4,32,1,6,0,2
54,244,34,1,7,1,9
54,546,27,3,0,0,1
54,501,39,3,3,2,3
54,214,42,3,0,0,7
54,505,5,3,13,2,1
54,311,22,2,4,3,1
54,568,13,1,6,0,5
54,335,13,1,5,3,4
54,610,6,2,3,2,4
54,13,16,3,9,1,7
54,333,41,2,5,3,5
54,585,30,3,11,0,8
54,11,36,3,3,2,4
54,251,11,3,10,3,4
54,221,0,0,10,3,4
55,532,5,3,10,3,7
55,107,47,0,9,1,3
55,100,29,0,12,1,8
55,37,14,0,3,2,9
55,524,6,2,9,1,9
55,578,38,1,12,1,9
55,438,5,3,2,1,8
55,486,28,0,1,0,9
55,514,33,3,3,2,1
55,668,37,3,6,0,3
55,175,4,2,10,3,4
55,559,7,1,3,2,7
55,457,42,3,1,0,9
55,584,33,3,1,0,9
55,115,13,1,0,0,3
55,605,21,1,7,1,4
55,291,2,1,8,1,7
55,544,41,2,2,1,9
